8,0,691.54518911,113.771184021,43.0534722067,31.5359752519,1,-1,-1,-1
8,2,707.914721108,68.4422350494,30.2941054345,44.3343005639,1,-1,-1,-1
8,1,758.740576467,70.2572323173,35.8432871659,46.7788369527,1,-1,-1,-1
8,3,660.984068712,68.20073045,25.9869223625,24.8466337438,1,-1,-1,-1
8,7,727.839359049,74.1925329084,20.1924887964,34.0891639841,1,-1,-1,-1
8,5,745.868850838,69.0408315823,16.9108908137,29.7153384895,1,-1,-1,-1
8,8,786.173215572,74.4431885259,15.954559049,20.5537606375,1,-1,-1,-1
9,0,691.84494005,114.165812512,42.9283551056,31.5626407397,1,-1,-1,-1
9,1,758.893635734,70.7924479048,35.7060192957,46.1105295559,1,-1,-1,-1
9,2,707.901455304,69.1286658914,30.081939281,44.1877600642,1,-1,-1,-1
9,3,657.46758179,70.5300356327,25.4253718276,27.255322316,1,-1,-1,-1
9,7,727.990402238,74.091164894,20.1204144336,33.8851140695,1,-1,-1,-1
9,5,745.726488146,69.5634423041,17.1823081879,29.4188660527,1,-1,-1,-1
9,8,785.110297355,73.6060851186,16.2928557891,20.2215536784,1,-1,-1,-1
10,0,690.971273297,115.898260708,43.6289340016,32.3296775567,1,-1,-1,-1
10,1,758.564405728,73.5278902703,36.7680805032,45.2954485409,1,-1,-1,-1
10,2,707.641128637,71.9830285661,31.2436829944,44.2207262073,1,-1,-1,-1
11,0,690.910559408,117.036543792,43.6183592765,32.6422904812,1,-1,-1,-1
11,1,758.540123011,73.7457846255,35.8429083311,46.9462725789,1,-1,-1,-1
11,2,707.214678456,73.9220401955,31.6916489164,43.8325117126,1,-1,-1,-1
12,0,691.506503402,120.312954424,42.1935730376,32.0100242583,1,-1,-1,-1
12,1,758.220529622,77.368139774,36.3481928349,46.1249817162,1,-1,-1,-1
12,2,706.766212825,75.2797909521,30.7882795203,45.9279005057,1,-1,-1,-1
13,0,690.727364128,120.748634564,42.1819960102,32.8562984286,1,-1,-1,-1
13,1,759.01954345,76.5737982132,35.7069457379,48.7040917094,1,-1,-1,-1
13,2,706.263894618,76.6290360331,31.057613849,45.1137663215,1,-1,-1,-1
14,0,689.590897224,122.635083979,42.8375227677,32.3727132885,1,-1,-1,-1
14,1,758.101420674,78.7135818131,36.8883096528,47.6096515293,1,-1,-1,-1
14,9,722.248236333,80.3266139818,23.8555490662,33.7042285714,1,-1,-1,-1
14,2,706.540194025,78.9066708312,29.6547131713,44.0392808677,1,-1,-1,-1
14,3,653.818687936,77.7243060123,21.7288251599,28.2933091354,1,-1,-1,-1
15,0,688.890529968,122.802316731,43.2754419143,32.4207878981,1,-1,-1,-1
15,1,758.105774022,79.5355887169,36.6648926153,47.3529125272,1,-1,-1,-1
15,10,688.272535885,121.256652361,46.2514832536,33.2250643777,1,-1,-1,-1
15,11,785.886683254,80.3107158798,15.5530411483,20.2514678112,1,-1,-1,-1
15,3,653.030150444,78.8140861855,21.8755740266,25.7166311516,1,-1,-1,-1
15,2,706.867373482,79.3629277266,29.172687673,43.5135411342,1,-1,-1,-1
15,9,723.34877224,80.4068394802,24.3380320336,34.180710258,1,-1,-1,-1
16,0,689.351587733,123.509640175,42.9426368448,31.7965805389,1,-1,-1,-1
16,1,757.758129997,80.2396313127,36.6026082646,47.0636075197,1,-1,-1,-1
16,3,651.533517492,78.5906712,22.4200497097,24.7009111402,1,-1,-1,-1
16,11,785.843530451,80.6813314141,16.392272488,21.2148255402,1,-1,-1,-1
16,2,707.397333158,79.9911381729,29.1765081662,43.0919583821,1,-1,-1,-1
16,9,725.921779434,81.2696653303,22.4941318538,34.1420502921,1,-1,-1,-1
17,0,689.2184017,123.446436899,43.4237388052,31.3008919885,1,-1,-1,-1
17,1,756.864037343,80.6120904361,36.3783598782,47.303803547,1,-1,-1,-1
17,3,649.829006652,77.932645307,22.1061694142,25.5762074113,1,-1,-1,-1
17,11,785.5571163,80.4733771588,16.6250570124,21.7360313717,1,-1,-1,-1
17,2,707.216235461,79.147978892,29.2148495091,43.8012238059,1,-1,-1,-1
17,9,726.829782584,81.7765235194,22.6559900435,34.0766722244,1,-1,-1,-1
18,0,690.62672753,122.344510421,42.031586616,31.5384192366,1,-1,-1,-1
18,1,756.28451053,80.1270389754,36.2219074886,46.851284073,1,-1,-1,-1
18,3,647.257996116,76.9658436821,23.5244234537,25.8833396849,1,-1,-1,-1
18,11,784.701191505,80.3854122995,16.7255407597,21.8985604521,1,-1,-1,-1
18,2,706.754451531,77.7572506612,28.8189122207,43.7848102019,1,-1,-1,-1
18,9,727.915242269,81.6730983205,22.1116426112,33.8728038186,1,-1,-1,-1
19,0,690.655670172,121.646010794,43.132481981,31.2166405467,1,-1,-1,-1
19,1,756.313011163,79.4018738555,36.5567898413,46.5523652406,1,-1,-1,-1
19,3,645.656765976,76.2747259347,24.0071421599,26.4394860378,1,-1,-1,-1
19,11,783.412307282,79.7446141328,16.9316852945,22.363863014,1,-1,-1,-1
19,2,706.125433967,76.9067640249,28.7298654369,43.5691884184,1,-1,-1,-1
19,9,727.609063178,80.8926255157,22.0417795831,34.6630970179,1,-1,-1,-1
20,3,644.487539187,75.0122476587,22.10050547,26.3997222407,1,-1,-1,-1
20,1,756.487495082,79.6805495496,35.6827892316,43.7968676773,1,-1,-1,-1
20,0,690.167689394,120.1725854,42.7413728578,31.7381976618,1,-1,-1,-1
20,2,704.582335524,74.9551916649,28.9491773415,45.7213346922,1,-1,-1,-1
20,9,724.744544943,81.3495474121,23.2196553131,32.7517523839,1,-1,-1,-1
20,12,733.827160494,76.4689655172,18.7654320988,27.8068965517,1,-1,-1,-1
20,13,759.50617284,72.4965517241,45.4320987654,26.8137931034,1,-1,-1,-1
21,0,689.948138484,118.868984657,41.7044947319,31.4960081148,1,-1,-1,-1
21,1,755.740529374,77.8571393692,36.6508736669,45.5617118292,1,-1,-1,-1
21,2,703.477108013,75.0327883689,29.6882181707,44.7316911259,1,-1,-1,-1
21,3,643.12977569,73.1017482541,22.0118735622,25.8368591841,1,-1,-1,-1
21,9,720.662495411,80.7386366075,25.5294349967,33.2563864828,1,-1,-1,-1
22,0,689.089853066,117.782610595,40.5344611321,31.0103110068,1,-1,-1,-1
22,1,755.108206024,75.9905296636,36.8702336158,46.7397674713,1,-1,-1,-1
22,3,642.327307285,73.0407445916,21.7871408811,25.9071894221,1,-1,-1,-1
22,2,704.197178484,72.975870254,28.7920673774,46.3879826393,1,-1,-1,-1
22,9,718.77606081,79.2927226131,26.3234042699,35.3492564248,1,-1,-1,-1
22,8,788.090270205,81.2866998103,19.1487575303,17.2771973997,1,-1,-1,-1
23,0,688.594154778,116.662956201,40.3186020554,30.6644079353,1,-1,-1,-1
23,2,703.952916594,72.9508221245,30.1989061084,44.2403150382,1,-1,-1,-1
23,1,755.143560582,74.1425912483,37.3533310705,46.706129741,1,-1,-1,-1
23,3,641.15570416,73.9293520214,22.977860165,25.0845090351,1,-1,-1,-1
23,9,717.376215174,80.0553466487,27.2950215803,33.885686994,1,-1,-1,-1
23,5,737.836821052,71.5032550535,19.1192469369,34.9941498839,1,-1,-1,-1
24,0,688.579433189,114.213299213,40.3544380179,31.2633447981,1,-1,-1,-1
24,1,754.843084258,72.752705087,38.2060249038,45.7528554799,1,-1,-1,-1
24,2,704.489316526,70.6776357912,30.3101756822,44.732726125,1,-1,-1,-1
24,3,640.149700458,69.9768571834,18.5917718686,24.4473111093,1,-1,-1,-1
24,9,714.24360662,77.9529994613,30.0700881359,33.8847280061,1,-1,-1,-1
25,0,688.477805718,113.269536057,41.705056499,32.1762329633,1,-1,-1,-1
25,1,755.645859457,71.4411686337,38.0493156491,46.3752158562,1,-1,-1,-1
25,3,638.107552297,68.4879369147,22.3606800642,26.437957472,1,-1,-1,-1
25,14,782.485925359,73.4417304721,17.5598851675,21.770327897,1,-1,-1,-1
25,2,703.945822628,69.8054089238,31.0196598561,44.4085496511,1,-1,-1,-1
25,4,725.842842608,74.0541234776,22.8548515314,36.2236239781,1,-1,-1,-1
26,0,689.476467311,113.546797923,42.2288995609,31.4052553131,1,-1,-1,-1
26,1,755.910622975,70.1129555965,38.2700567982,47.711669149,1,-1,-1,-1
26,3,637.648486504,68.06043347,22.3503151695,27.8121847759,1,-1,-1,-1
26,2,705.090884059,69.1721030632,30.71815803,44.5543591067,1,-1,-1,-1
26,4,726.323439766,75.0945514107,22.5802434451,36.3755565991,1,-1,-1,-1
27,0,690.667938656,113.727262244,41.6902290753,32.4328438108,1,-1,-1,-1
27,1,756.97070362,71.2627476937,38.0447087994,47.174063257,1,-1,-1,-1
27,3,637.106403187,70.2008050995,22.0039151788,27.5296128605,1,-1,-1,-1
27,15,783.529484249,71.9431218541,15.73365711,22.3576204635,1,-1,-1,-1
27,2,706.137402274,69.707038082,30.1274747091,45.1180410059,1,-1,-1,-1
27,4,727.419619733,74.8610376767,22.5625291955,35.72734652,1,-1,-1,-1
28,0,690.352271689,114.561151655,42.529669423,31.5992285107,1,-1,-1,-1
28,15,781.975821443,71.2267358511,17.0254269418,22.5777084618,1,-1,-1,-1
28,3,634.945866168,70.7069702093,24.8319861424,28.6047362347,1,-1,-1,-1
28,1,756.828243821,71.5740664558,37.7356761125,47.435494886,1,-1,-1,-1
28,2,706.865744581,70.3247710574,29.8222625843,45.0122395888,1,-1,-1,-1
28,4,728.012066816,72.9807822651,22.6251035111,36.0112702475,1,-1,-1,-1
29,0,689.284159361,114.946906484,43.2670030652,32.2223862222,1,-1,-1,-1
29,1,756.361149793,72.6226460589,38.546755915,46.8556606938,1,-1,-1,-1
29,3,633.876364859,71.0850489909,25.4296021828,29.9947942913,1,-1,-1,-1
29,15,781.666494114,70.9086183095,17.367370186,23.1145675175,1,-1,-1,-1
29,2,706.427919047,70.8855826188,29.4992448361,45.3057423047,1,-1,-1,-1
29,4,726.891131144,71.534918427,23.5506477527,36.6451319161,1,-1,-1,-1
30,0,688.075833056,116.328681718,43.4680913941,31.7705105514,1,-1,-1,-1
30,16,739.922756161,72.6026221002,25.7875883197,30.7032390768,1,-1,-1,-1
30,4,724.600297088,71.993008869,26.9271336983,35.9714970464,1,-1,-1,-1
30,2,704.751623984,71.8374886885,31.2945555508,45.7440690027,1,-1,-1,-1
30,3,631.795243046,72.0013986135,25.9238954795,32.3392549194,1,-1,-1,-1
30,1,756.732040916,72.3314779282,37.7526189764,49.0587459112,1,-1,-1,-1
31,1,756.142597817,73.7546219921,37.7926761641,48.7935782975,1,-1,-1,-1
31,3,629.188976634,73.8345431952,27.9009205509,31.6174717617,1,-1,-1,-1
31,0,686.775394451,117.958347099,43.3487230787,31.4776562888,1,-1,-1,-1
31,16,738.659915402,73.5134082252,25.9883765744,30.625009309,1,-1,-1,-1
31,4,721.804340235,73.6111959019,28.5697566134,37.0020615127,1,-1,-1,-1
31,2,703.75741605,73.3023178775,32.2480129236,46.2864210911,1,-1,-1,-1
32,0,685.813284732,120.803469959,43.6643345331,30.9333985159,1,-1,-1,-1
32,16,737.596607001,76.1264875107,25.8077627787,30.366104259,1,-1,-1,-1
32,4,720.828358508,77.5825273161,29.2451936351,37.0131848545,1,-1,-1,-1
32,2,703.199855406,76.3016573369,33.0063484983,46.4884206686,1,-1,-1,-1
32,3,625.963190209,76.0429457358,29.1133878714,33.4091191742,1,-1,-1,-1
32,1,756.015884069,77.0487188024,37.4334504206,48.6009159109,1,-1,-1,-1
33,1,756.170679007,79.9102606292,37.6341345244,49.1290502898,1,-1,-1,-1
33,3,623.700227336,78.6240027584,30.2303415822,33.4892378605,1,-1,-1,-1
33,0,686.357611525,123.843497912,43.2959258004,30.8087022352,1,-1,-1,-1
33,16,737.587421344,79.3338545763,26.1409940566,30.1702507564,1,-1,-1,-1
33,4,721.297784325,82.0438709075,28.1400517684,36.7254726558,1,-1,-1,-1
33,2,703.286769779,79.2234142072,33.0521131093,46.3590531782,1,-1,-1,-1
34,0,686.826095629,126.777449819,43.7169518139,31.2176450522,1,-1,-1,-1
34,16,736.960897273,83.5735676959,26.9799617276,30.0131551994,1,-1,-1,-1
34,4,720.488760762,86.6680025165,30.7186889035,36.1668928401,1,-1,-1,-1
34,2,703.514267524,82.6147539604,33.189280456,45.9085978386,1,-1,-1,-1
34,3,622.867180373,81.7801678867,28.8214183687,32.7662615251,1,-1,-1,-1
34,1,755.001466469,82.3462836972,39.2227114705,50.0135756289,1,-1,-1,-1
35,0,687.670851535,128.027106628,42.7953021744,31.432574931,1,-1,-1,-1
35,1,755.407577397,84.5960645113,39.1320555419,49.4579022572,1,-1,-1,-1
35,2,702.747090448,84.1260036663,32.4498522774,46.2109722008,1,-1,-1,-1
35,3,621.64254059,83.0580350252,29.6218913968,30.5813529869,1,-1,-1,-1
35,17,722.376860581,84.9734134691,23.9213368385,34.5915689891,1,-1,-1,-1
36,0,688.657157661,128.530670544,41.4305258682,30.7941049685,1,-1,-1,-1
36,1,755.394000538,86.0541951414,39.8901355581,49.4271680138,1,-1,-1,-1
36,2,702.583380797,85.0308301623,32.3316146726,45.965828282,1,-1,-1,-1
36,3,621.813426865,83.9248138387,27.068713016,29.5679615786,1,-1,-1,-1
36,17,721.961714528,84.6588951988,25.5870836268,36.2502730299,1,-1,-1,-1
37,0,689.809791435,127.387607141,40.9046170436,30.3308839813,1,-1,-1,-1
38,0,689.877007574,124.833592017,40.9687056394,31.5399588073,1,-1,-1,-1
38,1,757.294728368,83.2008836674,39.4327535521,47.9282505146,1,-1,-1,-1
38,2,702.315200527,81.7639378617,32.3345957738,44.5437017523,1,-1,-1,-1
38,3,620.104462475,83.4355867895,25.3487286223,25.5952407016,1,-1,-1,-1
38,4,723.34005831,83.6623146574,27.1435539488,35.5854776295,1,-1,-1,-1
39,0,690.040124405,122.165826147,40.5205315031,31.0454120008,1,-1,-1,-1
39,1,757.632308683,79.9430963433,39.730706661,48.1667202611,1,-1,-1,-1
39,2,702.31829994,77.786973418,32.950758625,45.913316019,1,-1,-1,-1
39,3,619.203006504,81.7778884469,24.4918648009,26.0975971271,1,-1,-1,-1
39,4,722.066128861,79.1481388208,29.3129543191,36.8570268044,1,-1,-1,-1
40,0,689.39679711,120.323184625,41.1722590856,30.7932358807,1,-1,-1,-1
40,1,758.315408003,78.0809476845,39.5921635988,47.9311685186,1,-1,-1,-1
40,3,617.600534686,81.1517199913,25.5506541956,26.6356598927,1,-1,-1,-1
40,4,724.059068777,77.8919412459,27.4026201941,36.2339172327,1,-1,-1,-1
40,2,704.150257395,76.2293489749,31.8716207151,44.6155611326,1,-1,-1,-1
41,0,689.89512523,118.616068269,40.6626150997,31.0525043694,1,-1,-1,-1
41,1,758.299276064,75.9925838335,39.8454471063,48.796943091,1,-1,-1,-1
41,3,616.282222226,78.6720712607,26.3688122778,28.8191908793,1,-1,-1,-1
41,4,725.671309006,76.6485381672,26.1672441545,35.9095409981,1,-1,-1,-1
41,2,704.872124991,73.9080606317,30.9565841676,45.3518168307,1,-1,-1,-1
42,0,689.654937958,118.9456311,41.587555153,30.5590710052,1,-1,-1,-1
42,1,758.180212896,76.7296392416,39.8986109026,49.1723721819,1,-1,-1,-1
42,3,614.729884226,77.9672614838,25.979173907,30.5981583884,1,-1,-1,-1
42,4,726.190571398,77.7688479671,26.3934115078,35.6692746109,1,-1,-1,-1
42,2,704.688553504,74.6285645598,32.3023866514,45.3379113928,1,-1,-1,-1
43,0,690.71321734,119.472290142,40.9635013887,30.6203560462,1,-1,-1,-1
43,1,758.202804052,77.1667835132,40.1093980218,49.1826381098,1,-1,-1,-1
43,3,612.262885145,76.5878362704,27.3428548799,32.4195295462,1,-1,-1,-1
44,0,690.815475964,119.817103543,41.6518618084,30.6293659391,1,-1,-1,-1
44,3,610.442382273,76.2619207834,28.5083455913,34.1890034135,1,-1,-1,-1
44,2,705.304727191,75.2706881879,30.426285332,45.6395921927,1,-1,-1,-1
44,18,745.656106984,75.8094023904,17.5282020802,29.3737051793,1,-1,-1,-1
44,19,784.607667162,76.2989641434,16.5544130758,23.0094023904,1,-1,-1,-1
44,1,759.37784464,76.9371148326,38.6402462294,49.8028804589,1,-1,-1,-1
44,4,730.295597888,76.3110187699,23.6953191212,38.4423264228,1,-1,-1,-1
45,0,690.784918375,119.433091761,42.3277343851,30.7628523586,1,-1,-1,-1
45,3,608.834986473,73.8149294537,30.0702174659,36.7257920806,1,-1,-1,-1
45,2,704.569490721,75.2067570166,30.8659064839,45.69580318,1,-1,-1,-1
45,1,758.772425009,75.4939295638,39.6564229169,50.228797813,1,-1,-1,-1
45,18,745.961119088,75.3960885314,18.3471237839,29.1087817781,1,-1,-1,-1
45,4,729.681994668,76.5603255345,26.0374111515,37.3967756381,1,-1,-1,-1
46,0,690.33647202,117.994848603,42.6497584846,30.592282343,1,-1,-1,-1
46,3,607.247951352,72.4182279657,31.2167472204,37.8751452512,1,-1,-1,-1
46,2,704.200590014,73.7973562652,30.7499783611,45.9267869064,1,-1,-1,-1
46,18,746.232482784,73.4341620572,18.3960852295,30.039958489,1,-1,-1,-1
46,20,783.146983655,73.3615936255,17.5282020802,22.5198406375,1,-1,-1,-1
46,4,728.376911386,74.945089359,27.6048791418,37.535066849,1,-1,-1,-1
46,1,759.949202539,72.8974125623,38.6288295692,50.8234046285,1,-1,-1,-1
47,0,690.008859084,116.695142504,42.6178650272,30.6724810509,1,-1,-1,-1
47,3,604.995333959,71.4470744908,32.7067760026,39.2375600994,1,-1,-1,-1
47,2,703.722356807,72.4614683465,30.6201952983,46.3104158782,1,-1,-1,-1
47,18,746.619248239,72.9499454334,18.0825991081,29.6556031432,1,-1,-1,-1
47,1,760.132181907,71.6614251273,38.8945421653,50.7970344319,1,-1,-1,-1
47,4,728.550481593,73.3424973646,25.4591658418,38.5749393115,1,-1,-1,-1
48,0,689.047919735,115.159909634,43.3014552475,30.3837047009,1,-1,-1,-1
48,1,760.099340131,71.5039399785,39.0540944471,50.3625786574,1,-1,-1,-1
48,3,603.099044489,71.7248616319,32.437584962,37.6843830058,1,-1,-1,-1
48,2,703.094718098,71.0684641108,31.2771409887,46.9291214828,1,-1,-1,-1
48,4,726.272376806,73.0849266359,25.7625394198,38.1761743662,1,-1,-1,-1
49,0,688.226854768,115.560950614,43.1913518391,30.9952879097,1,-1,-1,-1
49,1,759.211701307,73.7702440728,40.3061801558,49.5809360514,1,-1,-1,-1
49,3,600.234668571,72.5368019699,33.8318288091,38.1122381054,1,-1,-1,-1
49,2,703.609815941,72.0539691449,30.6711003875,45.8250550357,1,-1,-1,-1
49,4,725.687320507,73.4139826219,25.8512249802,38.4051227129,1,-1,-1,-1
50,0,687.991060346,117.00411889,42.7468264499,31.1047139811,1,-1,-1,-1
50,1,758.449916073,76.2333498109,40.9525254687,50.5326232142,1,-1,-1,-1
50,3,597.442170375,73.1323412815,33.2925012502,39.690993453,1,-1,-1,-1
50,2,703.198786934,73.6571551544,31.5965951756,45.5496516483,1,-1,-1,-1
50,4,725.961513346,75.5340745817,25.7802494476,37.1047235914,1,-1,-1,-1
51,0,687.87891298,120.493751863,42.9212036518,30.4785798091,1,-1,-1,-1
51,1,757.978260685,80.5399184912,40.7709769811,49.6792062805,1,-1,-1,-1
51,3,594.187585851,75.3220829195,35.1162712127,41.0135021677,1,-1,-1,-1
51,2,703.873286862,76.695583864,31.6020788652,45.2065976401,1,-1,-1,-1
51,4,726.686767653,78.1489399562,26.229744219,37.7697867128,1,-1,-1,-1
52,0,690.402156204,120.565276932,42.341257198,32.1002963625,1,-1,-1,-1
52,1,757.78735037,83.1595522656,40.7633617941,50.3682403241,1,-1,-1,-1
52,3,592.673144641,76.3587163777,36.098344128,41.9889486585,1,-1,-1,-1
52,2,704.458424134,78.9810587967,31.4872604423,46.8158165085,1,-1,-1,-1
52,4,729.295924257,81.0978757521,25.3920273866,37.3106484011,1,-1,-1,-1
53,0,690.591008468,123.907500234,42.5874555844,30.3978716523,1,-1,-1,-1
53,1,758.596070276,84.4093072697,39.9091084461,50.4455153166,1,-1,-1,-1
53,2,704.606217875,81.9174402064,31.1902395842,46.5568251393,1,-1,-1,-1
53,3,591.450533695,79.5158974664,35.1539035515,41.8181732456,1,-1,-1,-1
53,4,730.262683196,83.3943318557,25.5510629065,37.2066815751,1,-1,-1,-1
53,21,744.503214956,80.9729213751,24.1161265283,30.488435977,1,-1,-1,-1
54,0,691.251818235,124.663426113,42.0424873595,30.455425958,1,-1,-1,-1
54,1,759.535494049,83.5335243794,39.5120415957,50.4738448217,1,-1,-1,-1
54,3,590.715789479,81.2119891541,34.862111636,41.8159226512,1,-1,-1,-1
54,2,704.367972033,83.1523601434,30.420663197,46.2215351649,1,-1,-1,-1
54,4,728.839494881,80.6289525758,23.454739397,37.6099881179,1,-1,-1,-1
54,21,745.684261524,80.5466400302,23.7876971567,30.0908025726,1,-1,-1,-1
55,0,690.980631407,125.165783351,42.2980785658,29.9793905307,1,-1,-1,-1
55,1,760.505482508,82.1321951128,39.1998620753,49.996345035,1,-1,-1,-1
55,2,704.191115856,83.2025262758,31.1020672685,45.716676497,1,-1,-1,-1
55,3,589.404356424,82.8142520761,34.9760216651,42.3375905796,1,-1,-1,-1
55,4,728.291989954,80.0364531165,24.0716118711,37.686367506,1,-1,-1,-1
55,21,745.552641189,80.9363122668,22.3276414218,29.0757484567,1,-1,-1,-1
56,0,690.379160257,124.085582739,42.2166184684,29.7146824381,1,-1,-1,-1
56,1,761.067984669,79.8239157908,39.4656975255,50.3941244247,1,-1,-1,-1
56,3,586.66377377,82.015954636,37.1864494548,42.8356249019,1,-1,-1,-1
56,2,704.516019308,81.273567275,31.0072699699,46.2627405387,1,-1,-1,-1
56,21,746.247880763,80.4209571215,20.5600412052,29.202912857,1,-1,-1,-1
56,4,726.933126312,78.868544165,24.3298780009,37.7355744898,1,-1,-1,-1
57,0,689.430364524,122.20084901,42.4742203568,30.0060989711,1,-1,-1,-1
57,1,761.529499422,78.4191299601,39.3543776856,50.5422749027,1,-1,-1,-1
57,3,584.658369814,79.0149530372,37.2090162081,44.7744160051,1,-1,-1,-1
57,2,704.449957877,78.9780523781,30.9295413821,46.1439788015,1,-1,-1,-1
57,4,726.07051342,78.2452997479,25.3753473644,38.3235174067,1,-1,-1,-1
57,21,746.606271958,80.1118369387,21.6755218341,29.1036332556,1,-1,-1,-1
58,0,690.02456524,119.746872245,41.7013907708,30.8149542954,1,-1,-1,-1
58,1,761.171306556,77.3408339644,40.2135365854,50.5840146789,1,-1,-1,-1
58,3,582.153961604,75.4445869262,37.2460024335,46.4791809075,1,-1,-1,-1
58,4,726.805561652,78.0476758607,26.106104148,38.4259425009,1,-1,-1,-1
58,2,704.90865417,76.2632427213,31.012428306,45.6827510742,1,-1,-1,-1
59,0,690.515059984,118.33729717,41.520945662,30.4391571229,1,-1,-1,-1
59,1,760.599919803,76.5979482752,41.2199795779,51.4854884881,1,-1,-1,-1
59,4,728.906716771,78.5711609655,26.1652097837,37.3912602981,1,-1,-1,-1
59,2,705.40139078,73.7036860453,32.0745296633,46.2529087384,1,-1,-1,-1
59,3,579.789107644,72.0647703079,37.1408522844,47.3823244358,1,-1,-1,-1
60,0,691.383945566,118.054432262,40.7408064533,30.4752827976,1,-1,-1,-1
60,1,760.69100046,77.1119460273,40.8493473356,51.9369147186,1,-1,-1,-1
60,3,576.037251469,70.4726482526,38.0715892248,50.1548058818,1,-1,-1,-1
60,4,729.072022091,79.1145541161,27.4859231016,37.1671881144,1,-1,-1,-1
60,2,705.77914931,73.0078067524,32.0155273281,47.3674398538,1,-1,-1,-1
